ASPEN 1SW,DOY,Low Temp Average Last Week,High Temp Average Last Week,Precipitation Average Last Week,Snow Average Last Week,Snow
12/22/11,356,35.83333333,8.333333333,0,0,1.5
12/23/11,357,34.57142857,8.285714286,0.01,0.214285714,0
12/24/11,358,33.71428571,7.714285714,0.01,0.214285714,0
12/25/11,359,33,7.142857143,0.01,0.214285714,0
12/26/11,360,31.85714286,6.857142857,0.01,0.214285714,0
12/27/11,361,30.71428571,5.857142857,0.01,0.214285714,0
12/28/11,362,31.28571429,6.142857143,0.01,0.214285714,0
12/30/11,364,33,6,0,0,0
12/31/11,365,36.33333333,10.33333333,0,0,0
1/1/12,1,40,14.16666667,0,0,0
1/2/12,2,39.5,14.5,0,0,0
1/3/12,3,40,15.16666667,0,0,0
1/4/12,4,41.33333333,15.66666667,0,0,0
1/5/12,5,41.66666667,16.83333333,0,0,0
1/6/12,6,41.57142857,16.42857143,0,0,0
1/7/12,7,42.85714286,15.28571429,0,0,0.3
1/8/12,8,42.14285714,14.71428571,0.001428571,0.042857143,8
1/9/12,9,42.71428571,15.42857143,0.087142857,1.185714286,0
1/10/12,10,40.85714286,13.71428571,0.087142857,1.185714286,0
1/11/12,11,38.71428571,12.42857143,0.087142857,1.185714286,1.4
1/12/12,12,38,11.85714286,0.095714286,1.385714286,0
1/13/12,13,35.42857143,9,0.095714286,1.385714286,0
1/14/12,14,31.85714286,5.428571429,0.095714286,1.385714286,0
1/15/12,15,30,3.428571429,0.094285714,1.342857143,0
1/16/12,16,31.14285714,3.428571429,0.008571429,0.2,3
1/17/12,17,33.71428571,5.285714286,0.037142857,0.628571429,4
1/18/12,18,33.28571429,3.428571429,0.081428571,1.2,0
1/19/12,19,30.71428571,0.857142857,0.072857143,1,0
1/20/12,20,32.28571429,3.428571429,0.072857143,1,0.4
1/21/12,21,35,8.285714286,0.077142857,1.057142857,0
1/22/12,22,36.71428571,10,0.077142857,1.057142857,9
1/24/12,24,35.33333333,10,0.195,2.233333333,1.5
1/25/12,25,36,12.83333333,0.156666667,1.816666667,0
1/26/12,26,37.5,15,0.156666667,1.816666667,0
1/27/12,27,37.5,14.83333333,0.156666667,1.816666667,4
1/28/12,28,35.83333333,12.83333333,0.195,2.416666667,0
1/29/12,29,33.5,10.66666667,0.195,2.416666667,0
1/30/12,30,33.16666667,9.166666667,0.056666667,0.916666667,0
1/31/12,31,34.14285714,9.857142857,0.048571429,0.785714286,0
2/1/12,32,35.14285714,10.28571429,0.037142857,0.571428571,0
2/2/12,33,36.28571429,11,0.037142857,0.571428571,0
2/3/12,34,37,11.71428571,0.037142857,0.571428571,1
2/4/12,35,37.42857143,11.71428571,0.004285714,0.142857143,2
2/5/12,36,37.42857143,11.71428571,0.018571429,0.428571429,0
2/6/12,37,36.42857143,11.14285714,0.018571429,0.428571429,0
2/7/12,38,35.57142857,10,0.018571429,0.428571429,1.4
2/8/12,39,33.71428571,8.857142857,0.03,0.628571429,0
2/9/12,40,33.42857143,7.714285714,0.03,0.628571429,2.8
2/10/12,41,32.28571429,8,0.06,1.028571429,0
2/11/12,42,31.28571429,7.428571429,0.055714286,0.885714286,0
2/12/12,43,32.85714286,9.571428571,0.041428571,0.6,0
2/13/12,44,34.28571429,12.28571429,0.041428571,0.6,2.5
2/14/12,45,34.57142857,14.28571429,0.074285714,0.957142857,0.6
2/15/12,46,35,15.85714286,0.072857143,0.842857143,1.1
2/16/12,47,35.42857143,17,0.081428571,1,0
2/18/12,49,36.5,17,0.06,0.7,0
2/19/12,50,36,15,0.06,0.7,0
2/20/12,51,35.33333333,12.83333333,0.06,0.7,2.8
2/21/12,52,35,11,0.048333333,0.75,0.3
2/22/12,53,34,10,0.038333333,0.7,0
2/23/12,54,33.5,10.66666667,0.028333333,0.516666667,2
2/24/12,55,34.66666667,11.33333333,0.06,0.85,0
2/25/12,56,33,9.714285714,0.051428571,0.728571429,0
2/26/12,57,34.14285714,9.428571429,0.051428571,0.728571429,0
2/27/12,58,35.28571429,9,0.051428571,0.728571429,0
2/28/12,59,34.71428571,9.142857143,0.028571429,0.328571429,4
2/29/12,60,37.57142857,11,0.062857143,0.857142857,3
3/1/12,61,36.57142857,9.857142857,0.098571429,1.285714286,2
3/2/12,62,35.71428571,9.428571429,0.09,1.285714286,4
3/4/12,64,34.33333333,11.33333333,0.158333333,2.166666667,0
3/5/12,65,31,12,0.158333333,2.166666667,0
3/6/12,66,33.16666667,12.66666667,0.158333333,2.166666667,0
3/7/12,67,34.16666667,13,0.116666667,1.5,0
3/8/12,68,38.5,15.5,0.075,1,0
3/9/12,69,39.5,15.33333333,0.053333333,0.666666667,0
3/10/12,70,42.66666667,17,0,0,0
3/11/12,71,43.42857143,17.42857143,0,0,0
3/12/12,72,46.85714286,18.85714286,0,0,0
3/13/12,73,47.42857143,19.71428571,0,0,0
3/14/12,74,47.57142857,19.28571429,0,0,0
3/15/12,75,47.57142857,19.71428571,0,0,0
3/16/12,76,49.28571429,21.57142857,0,0,0
3/17/12,77,51.42857143,23.14285714,0,0,0
3/18/12,78,52.71428571,24.42857143,0,0,0
3/21/12,81,55.6,28.6,0,0,0
3/22/12,82,52,26.8,0,0,0
3/23/12,83,50.6,26.8,0,0,0
3/24/12,84,50.6,26.4,0,0,0
3/25/12,85,52.2,25.8,0,0,0
3/26/12,86,53.8,24.2,0,0,0
3/27/12,87,55.83333333,26.83333333,0,0,0
3/28/12,88,56.28571429,26,0,0,0
3/29/12,89,59.28571429,26.57142857,0,0,0
3/30/12,90,61.42857143,26.85714286,0,0,0
3/31/12,91,61.57142857,27.28571429,0,0,0
4/1/12,92,61,28.57142857,0,0,0
4/2/12,93,61.42857143,29.42857143,0,0,0
4/4/12,95,62,29.16666667,0,0,0
4/5/12,96,60.66666667,30.16666667,0,0,0
4/6/12,97,60.33333333,30.83333333,0,0,0
4/7/12,98,61.16666667,32,0,0,0
4/8/12,99,60.16666667,28.16666667,0,0,0
4/9/12,100,58.5,25.83333333,0,0,0
4/10/12,101,58.83333333,26.83333333,0,0,0
4/11/12,102,59.71428571,27.85714286,0,0,0
4/12/12,103,62.71428571,29,0,0,0
4/13/12,104,63.57142857,28.14285714,0,0,1
4/14/12,105,61.71428571,25.57142857,0.012857143,0.142857143,0
4/15/12,106,60.71428571,26.85714286,0.012857143,0.142857143,11
4/16/12,107,59.14285714,27.85714286,0.141428571,1.714285714,0.6
4/17/12,108,56,26.14285714,0.151428571,1.8,0
4/18/12,109,52.71428571,24.85714286,0.151428571,1.8,0
4/19/12,110,50.57142857,23.42857143,0.151428571,1.8,0.1
4/20/12,111,49.85714286,24.28571429,0.19,1.814285714,0
4/21/12,112,49.71428571,25.71428571,0.195714286,1.671428571,0
4/22/12,113,51,27.14285714,0.195714286,1.671428571,0
4/23/12,114,53.71428571,28.57142857,0.067142857,0.1,0
4/24/12,115,56.85714286,30.85714286,0.057142857,0.014285714,0
4/25/12,116,61.14285714,33,0.057142857,0.014285714,0
4/26/12,117,63.57142857,35.14285714,0.057142857,0.014285714,0
4/27/12,118,65,37,0.018571429,0,0
4/28/12,119,67.57142857,38.14285714,0.031428571,0,0
4/29/12,120,67,36.85714286,0.041428571,0,0
4/30/12,121,65.28571429,35.71428571,0.041428571,0,0
11/1/12,306,63.42857143,33.71428571,0.041428571,0,0
11/2/12,307,60.28571429,32.14285714,0.041428571,0,0
11/3/12,308,58.57142857,30.42857143,0.041428571,0,0
11/4/12,309,55.71428571,28,0.041428571,0,0
11/5/12,310,53.71428571,26.85714286,0.01,0,0
11/6/12,311,53.42857143,27.42857143,0,0,0
11/7/12,312,53.42857143,28,0,0,0
11/8/12,313,53.57142857,28.28571429,0,0,0
11/10/12,315,54.16666667,28.5,0,0,3.5
11/11/12,316,54.83333333,27.83333333,0.043333333,0.583333333,2
11/12/12,317,55,24.83333333,0.07,0.916666667,0.5
11/13/12,318,49.33333333,21.33333333,0.073333333,1,0
11/14/12,319,46,17.16666667,0.073333333,1,0
11/15/12,320,42.5,15,0.073333333,1,0
11/16/12,321,39.33333333,13.33333333,0.073333333,1,0
11/17/12,322,40,13.85714286,0.062857143,0.857142857,0
11/19/12,324,36.33333333,14.66666667,0.003333333,0.083333333,0
11/20/12,325,40.5,17.5,0,0,0
11/21/12,326,42.5,20.83333333,0,0,0
11/22/12,327,44.83333333,22.16666667,0,0,0
11/23/12,328,47.5,22.33333333,0,0,0
11/24/12,329,48,23.5,0,0,0
11/25/12,330,48.33333333,23.33333333,0,0,0
11/26/12,331,48.57142857,23.42857143,0,0,0
11/27/12,332,49.71428571,23.42857143,0,0,0
11/28/12,333,49.42857143,22.71428571,0,0,0
11/29/12,334,48.71428571,22.14285714,0,0,0
11/30/12,335,47.14285714,22.57142857,0,0,0
12/1/12,336,47.28571429,22.14285714,0,0,0
12/2/12,337,47.57142857,22.57142857,0,0,0
12/3/12,338,47.57142857,21.71428571,0,0,1
12/4/12,339,48.28571429,22,0.012857143,0.142857143,0
12/5/12,340,47.57142857,21.42857143,0.012857143,0.142857143,0
12/8/12,343,47.2,20.2,0.018,0.2,0
12/9/12,344,44.6,18.6,0.018,0.2,10.4
12/10/12,345,41.8,16.4,0.176,2.28,0
12/11/12,346,38.4,10.8,0.158,2.08,1.5
12/12/12,347,35,9,0.176,2.38,0
12/13/12,348,32.2,7.2,0.176,2.38,0
12/14/12,349,33.33333333,7.166666667,0.146666667,1.983333333,0
12/15/12,350,34.71428571,7.142857143,0.125714286,1.7,0.3
12/16/12,351,34.42857143,7,0.128571429,1.742857143,0.1
12/17/12,352,33.57142857,7.857142857,0.018571429,0.271428571,0.6
12/19/12,354,32.83333333,11,0.01,0.166666667,6.4
12/20/12,355,33.66666667,11.66666667,0.075,1.233333333,1
12/21/12,356,29.33333333,8.666666667,0.091666667,1.4,0
12/22/12,357,25.16666667,5.5,0.091666667,1.4,0
12/23/12,358,25,3.833333333,0.088333333,1.35,0
12/24/12,359,26,3.5,0.085,1.333333333,0
12/25/12,360,28,3.666666667,0.081666667,1.233333333,5.5
12/26/12,361,28.14285714,4.428571429,0.112857143,1.842857143,0
12/27/12,362,26.28571429,2.857142857,0.057142857,0.928571429,1
12/28/12,363,28.71428571,6.285714286,0.055714286,0.928571429,4
12/29/12,364,29,8.428571429,0.08,1.5,0
12/30/12,365,26.42857143,5.857142857,0.08,1.5,0
12/31/12,366,24,3.285714286,0.08,1.5,3
1/1/13,1,23.28571429,2.142857143,0.081428571,1.928571429,2
1/3/13,3,23.83333333,0.833333333,0.061666667,1.666666667,0
1/4/13,4,22.16666667,-2.166666667,0.046666667,1.5,0
1/5/13,5,21.66666667,-3.666666667,0.018333333,0.833333333,0
1/6/13,6,23.5,-2.666666667,0.018333333,0.833333333,0
1/7/13,7,26.33333333,-1.5,0.018333333,0.833333333,0
1/8/13,8,26.66666667,-2.166666667,0.016666667,0.333333333,0
1/9/13,9,27.5,-0.166666667,0,0,0
1/10/13,10,28.42857143,0.857142857,0,0,0
1/11/13,11,30.71428571,2.571428571,0,0,0.8
1/12/13,12,34,5.857142857,0.008571429,0.114285714,0.4
1/13/13,13,32.71428571,5.285714286,0.014285714,0.171428571,0
1/14/13,14,29,4.142857143,0.014285714,0.171428571,0.3
1/15/13,15,26.14285714,2.285714286,0.017142857,0.214285714,0
1/16/13,16,22,-1.142857143,0.017142857,0.214285714,0
1/17/13,17,18.57142857,-3.428571429,0.017142857,0.214285714,0
1/18/13,18,16.57142857,-4.142857143,0.017142857,0.214285714,0
1/19/13,19,15.85714286,-6.285714286,0.008571429,0.1,0
1/20/13,20,18.42857143,-4,0.002857143,0.042857143,0
1/21/13,21,22.28571429,-0.857142857,0.002857143,0.042857143,0
1/22/13,22,26.14285714,2.428571429,0,0,0
1/23/13,23,30.71428571,5.857142857,0,0,0
1/24/13,24,35.14285714,9.285714286,0,0,0
1/25/13,25,38.14285714,11.57142857,0,0,0.4
1/26/13,26,39,14.57142857,0.002857143,0.057142857,0
1/27/13,27,40,17.42857143,0.002857143,0.057142857,2.6
1/28/13,28,40.57142857,18.57142857,0.035714286,0.428571429,1.1
1/29/13,29,41.14285714,20.14285714,0.045714286,0.585714286,5.7
1/30/13,30,39.85714286,19.71428571,0.11,1.4,1
1/31/13,31,38,18.14285714,0.118571429,1.542857143,4
2/2/13,33,33.33333333,15.66666667,0.163333333,2.4,0
2/3/13,34,31.5,13,0.163333333,2.4,0
2/4/13,35,30.66666667,11.33333333,0.125,1.966666667,0
2/5/13,36,29.83333333,9,0.113333333,1.783333333,0
2/6/13,37,31,9.5,0.038333333,0.833333333,0
2/7/13,38,33.5,11.16666667,0.028333333,0.666666667,1.6
2/8/13,39,37.16666667,12,0.015,0.266666667,0
2/9/13,40,37,11.71428571,0.012857143,0.228571429,4.5
2/10/13,41,38.28571429,13,0.05,0.871428571,0.8
2/11/13,42,37.14285714,12,0.057142857,0.985714286,0.4
2/14/13,45,34.6,10.4,0.084,1.46,0.2
2/16/13,47,31.5,11.25,0.1025,1.475,0
2/17/13,48,30.5,8,0.0375,0.35,0
2/18/13,49,34.75,10.25,0.025,0.15,2
2/19/13,50,39,10.25,0.0525,0.55,0
2/20/13,51,36.4,7.8,0.042,0.44,0
2/21/13,52,36.83333333,7.5,0.035,0.366666667,6
2/24/13,55,37.8,7.8,0.11,1.6,7
2/25/13,56,35.6,5.8,0.18,3,1
2/26/13,57,30.6,4.8,0.166,2.8,1.2
2/27/13,58,30.8,5.2,0.178,3.04,1
2/28/13,59,26.8,4.2,0.186,3.24,0
3/1/13,60,24.6,0.8,0.102,2.04,2
3/2/13,61,25.16666667,1.166666667,0.091666667,2.033333333,0
3/3/13,62,26.28571429,1.428571429,0.078571429,1.742857143,0
3/4/13,63,27.85714286,4.142857143,0.028571429,0.742857143,4.7
3/5/13,64,31.14285714,8.285714286,0.062857143,1.271428571,0
3/6/13,65,32.42857143,8.714285714,0.064285714,1.1,0
3/7/13,66,35.42857143,9,0.058571429,0.957142857,0
3/8/13,67,39.57142857,12.14285714,0.058571429,0.957142857,0
3/9/13,68,43,15.57142857,0.052857143,0.671428571,2.4
3/10/13,69,44.85714286,18.14285714,0.082857143,1.014285714,2
3/11/13,70,42.42857143,15.57142857,0.107142857,1.3,0
3/12/13,71,40.71428571,13.14285714,0.064285714,0.628571429,0.1
3/13/13,72,41,15.71428571,0.061428571,0.642857143,0
3/14/13,73,41.28571429,18.28571429,0.061428571,0.642857143,0
3/15/13,74,40.57142857,18.71428571,0.061428571,0.642857143,0
3/16/13,75,40.71428571,19.28571429,0.061428571,0.642857143,0
3/17/13,76,42,20.85714286,0.031428571,0.3,0.5
3/18/13,77,44,23.85714286,0.022857143,0.085714286,0
3/19/13,78,45,25.28571429,0.022857143,0.085714286,0
3/20/13,79,45,25,0.015714286,0.071428571,0
3/21/13,80,44.42857143,24.57142857,0.015714286,0.071428571,3.8
3/22/13,81,43.71428571,24.71428571,0.064285714,0.614285714,2.4
3/23/13,82,40.85714286,22.14285714,0.112857143,0.957142857,2.5
3/24/13,83,38.42857143,19,0.137142857,1.314285714,5
3/26/13,85,35,14.5,0.146666667,2.283333333,0
3/27/13,86,33.66666667,12.66666667,0.146666667,2.283333333,0
3/28/13,87,35.33333333,13.66666667,0.146666667,2.283333333,0
3/29/13,88,36.33333333,13.83333333,0.09,1.65,0
3/30/13,89,39.33333333,16.33333333,0.033333333,1.25,0
3/31/13,90,41.5,19.16666667,0.005,0.833333333,0
4/1/13,91,46.66666667,23.5,0,0,0
4/2/13,92,47.71428571,24.85714286,0,0,0
4/3/13,93,50.85714286,27.28571429,0,0,0.9
4/4/13,94,51.42857143,27.42857143,0.015714286,0.128571429,0
4/5/13,95,51.71428571,27.57142857,0.015714286,0.128571429,0
4/6/13,96,52.57142857,27.85714286,0.015714286,0.128571429,0
4/7/13,97,53.28571429,28.28571429,0.034285714,0.128571429,0.7
4/8/13,98,53.28571429,28.57142857,0.044285714,0.228571429,0
4/9/13,99,53,27.85714286,0.044285714,0.228571429,2
4/10/13,100,53.42857143,28.71428571,0.08,0.514285714,4
4/11/13,101,51,26,0.138571429,0.957142857,0.9
4/12/13,102,48.14285714,23,0.147142857,1.085714286,0
4/13/13,103,45.85714286,22.14285714,0.147142857,1.085714286,0
4/14/13,104,44.57142857,21.57142857,0.13,1.085714286,6.1
4/15/13,105,44.57142857,20.71428571,0.234285714,1.857142857,0.8
4/16/13,106,42.28571429,19.85714286,0.261428571,1.971428571,8.5
4/17/13,107,39.57142857,18.42857143,0.325714286,2.9,0.4
4/18/13,108,41.71428571,20.71428571,0.278571429,2.385714286,6
4/19/13,109,41.14285714,21,0.327142857,3.114285714,0
4/21/13,111,37.5,17.66666667,0.38,3.633333333,1.7
4/22/13,112,35.66666667,18.5,0.265,2.9,0
4/23/13,113,37.83333333,19.83333333,0.233333333,2.766666667,6.5
4/24/13,114,39.33333333,20.16666667,0.191666667,2.433333333,0
4/25/13,115,36.5,18.83333333,0.16,2.366666667,0
4/26/13,116,39.33333333,20.83333333,0.093333333,1.366666667,0
4/27/13,117,44.66666667,23.5,0.093333333,1.366666667,0
4/28/13,118,46.57142857,24.28571429,0.08,1.171428571,0
4/29/13,119,49.14285714,25,0.064285714,0.928571429,0
4/30/13,120,51.57142857,25.28571429,0.064285714,0.928571429,0
11/1/13,305,54.71428571,27.71428571,0,0,1.1
11/2/13,306,54.14285714,29.28571429,0.011428571,0.157142857,0
11/3/13,307,53.42857143,28.85714286,0.011428571,0.157142857,0
11/4/13,308,52.71428571,29,0.011428571,0.157142857,4.5
11/5/13,309,51.85714286,26.28571429,0.057142857,0.8,4
11/6/13,310,48.71428571,24.14285714,0.094285714,1.371428571,0
11/7/13,311,42.85714286,20.85714286,0.094285714,1.371428571,0
11/8/13,312,37.85714286,16.71428571,0.094285714,1.371428571,0
11/9/13,313,40.42857143,15.57142857,0.082857143,1.214285714,0
11/10/13,314,41.85714286,16.28571429,0.082857143,1.214285714,0
11/11/13,315,41.85714286,16,0.082857143,1.214285714,0
11/12/13,316,42,18,0.037142857,0.571428571,0
11/13/13,317,44.28571429,19.57142857,0,0,0
11/14/13,318,48.42857143,22.14285714,0,0,0
11/15/13,319,51.28571429,24.57142857,0,0,0
11/16/13,320,51.42857143,24.85714286,0,0,3.6
11/17/13,321,51.14285714,24.85714286,0.038571429,0.514285714,6
11/18/13,322,48.71428571,25.14285714,0.117142857,1.371428571,0
11/19/13,323,46.71428571,24.57142857,0.117142857,1.371428571,0
11/20/13,324,45.42857143,23.14285714,0.117142857,1.371428571,1.5
11/21/13,325,44,22.42857143,0.135714286,1.585714286,1.5
11/22/13,326,42.42857143,22.14285714,0.148571429,1.8,0.2
11/24/13,328,39.83333333,22.33333333,0.135,1.533333333,0
11/25/13,329,40.33333333,21.16666667,0.043333333,0.533333333,3
11/26/13,330,39,20.16666667,0.093333333,1.033333333,0
11/27/13,331,37.5,19.83333333,0.093333333,1.033333333,0
11/28/13,332,36.5,18.5,0.071666667,0.783333333,0
11/29/13,333,36.83333333,16.66666667,0.056666667,0.533333333,0
11/30/13,334,38.16666667,15.5,0.05,0.5,0
12/1/13,335,38.57142857,15.57142857,0.042857143,0.428571429,0
12/2/13,336,38.71428571,14.42857143,0.042857143,0.428571429,0
12/3/13,337,39.85714286,14,0,0,0
12/4/13,338,40,15,0,0,10.3
12/5/13,339,40,14.57142857,0.15,1.471428571,1.7
12/6/13,340,35.71428571,10.42857143,0.171428571,1.714285714,0.2
12/7/13,341,31.85714286,6.428571429,0.174285714,1.742857143,0.2
12/8/13,342,28,3.714285714,0.177142857,1.771428571,3.5
12/9/13,343,25.42857143,3.428571429,0.22,2.271428571,0.7
12/10/13,344,22.85714286,1.285714286,0.228571429,2.371428571,0
12/11/13,345,18.57142857,-3.571428571,0.228571429,2.371428571,0
12/12/13,346,15.71428571,-5.142857143,0.078571429,0.9,0
12/13/13,347,17.42857143,-2.142857143,0.057142857,0.657142857,0
12/15/13,349,20.16666667,2,0.06,0.7,0
12/16/13,350,21.16666667,2,0.01,0.116666667,0
12/17/13,351,24.16666667,5.166666667,0,0,0
12/18/13,352,29.83333333,10,0,0,0
12/19/13,353,33.83333333,12.83333333,0,0,0
12/20/13,354,36.66666667,14.5,0,0,2
12/21/13,355,39,16.33333333,0.018333333,0.333333333,3.2
12/22/13,356,37.42857143,15,0.047142857,0.742857143,2
12/23/13,357,36.71428571,14.28571429,0.058571429,1.028571429,1
12/25/13,359,33.5,13.16666667,0.078333333,1.366666667,0.6
12/26/13,360,31.16666667,11.16666667,0.085,1.466666667,0
12/27/13,361,28.66666667,9.666666667,0.085,1.466666667,0
12/28/13,362,27.16666667,8,0.066666667,1.133333333,0
12/29/13,363,28.33333333,8.666666667,0.03,0.6,1.6
12/31/13,365,31.8,8.8,0.02,0.44,0
1/1/14,1,31.83333333,9.5,0.016666667,0.366666667,1.7
1/2/14,2,32.83333333,12,0.026666667,0.55,0
1/3/14,3,33,12.16666667,0.026666667,0.55,0
1/4/14,4,33.16666667,12,0.026666667,0.55,2
1/5/14,5,34,12.83333333,0.05,0.883333333,0.5
1/6/14,6,31.16666667,12,0.05,0.7,0
1/7/14,7,28.14285714,10,0.042857143,0.6,0
1/8/14,8,27.14285714,8.142857143,0.042857143,0.6,1
1/9/14,9,26.85714286,6.714285714,0.031428571,0.5,1.1
1/10/14,10,27.14285714,7,0.042857143,0.657142857,3.4
1/11/14,11,26.14285714,6.714285714,0.08,1.142857143,2
1/12/14,12,23.57142857,6.142857143,0.074285714,1.142857143,2
1/13/14,13,26.42857143,8.142857143,0.087142857,1.357142857,1.5
1/15/14,15,28.83333333,11.33333333,0.121666667,1.833333333,0
1/16/14,16,28.5,11.33333333,0.118333333,1.666666667,0
1/17/14,17,29.5,11.33333333,0.105,1.483333333,0
1/18/14,18,30.33333333,11.16666667,0.061666667,0.916666667,0
1/19/14,19,32.66666667,11.33333333,0.045,0.583333333,0
1/20/14,20,32.66666667,10.66666667,0.02,0.25,0
1/21/14,21,35.83333333,11.33333333,0,0,0
1/22/14,22,36.14285714,11.28571429,0,0,0
1/23/14,23,38.14285714,11.57142857,0,0,0
1/24/14,24,38.14285714,11.14285714,0,0,0
1/25/14,25,37.42857143,10.71428571,0,0,0
1/26/14,26,37.28571429,10,0,0,0
1/27/14,27,37.71428571,10.28571429,0,0,0
1/28/14,28,37.14285714,10.42857143,0,0,1.3
1/29/14,29,36,8.285714286,0.012857143,0.185714286,0
1/30/14,30,33.42857143,7.285714286,0.012857143,0.185714286,4
1/31/14,31,33.42857143,7.714285714,0.055714286,0.757142857,20
2/1/14,32,33.28571429,10,0.37,3.614285714,9.4
2/2/14,33,31.85714286,10.57142857,0.462857143,4.957142857,0
2/3/14,34,29,8.142857143,0.462857143,4.957142857,0
2/4/14,35,26.57142857,6.571428571,0.462857143,4.957142857,1.7
2/5/14,36,26,7.571428571,0.464285714,5.014285714,2.9
2/6/14,37,25.14285714,6.571428571,0.495714286,5.428571429,0
2/7/14,38,22.57142857,5.571428571,0.452857143,4.857142857,0.1
2/8/14,39,22,4.571428571,0.142857143,2.014285714,1.5
2/9/14,40,22.28571429,5.714285714,0.062857143,0.885714286,0.3
2/10/14,41,24.28571429,8.857142857,0.068571429,0.928571429,3.4
2/11/14,42,26.42857143,11.85714286,0.115714286,1.414285714,0
2/12/14,43,27.42857143,12.57142857,0.118571429,1.171428571,0
2/13/14,44,28.42857143,14,0.087142857,0.757142857,0.3
2/14/14,45,30.57142857,15.71428571,0.09,0.8,0.5
2/15/14,46,32.85714286,17.57142857,0.091428571,0.857142857,0
2/16/14,47,35.14285714,19,0.078571429,0.642857143,0
2/17/14,48,36.85714286,20.57142857,0.072857143,0.6,0
2/18/14,49,38.57142857,18.85714286,0.025714286,0.114285714,0
2/19/14,50,40.71428571,19.42857143,0.008571429,0.114285714,0
2/20/14,51,43,21.57142857,0.008571429,0.114285714,4.2
2/21/14,52,44.71428571,20.71428571,0.058571429,0.671428571,0
2/22/14,53,41.85714286,17.71428571,0.052857143,0.6,0
2/23/14,54,40.71428571,14.85714286,0.052857143,0.6,0
2/24/14,55,39,13.71428571,0.052857143,0.6,0
2/25/14,56,38.57142857,14.14285714,0.052857143,0.6,0
2/26/14,57,38,15.71428571,0.052857143,0.6,0
2/27/14,58,38.28571429,16.14285714,0.052857143,0.6,0
2/28/14,59,37.71428571,18,0,0,1.7
3/1/14,60,41.14285714,20.42857143,0.022857143,0.242857143,3.8
3/2/14,61,43.42857143,22.28571429,0.107142857,0.785714286,1.6
3/4/14,63,43.16666667,23.66666667,0.143333333,1.183333333,0
3/5/14,64,42.66666667,23.5,0.143333333,1.183333333,2.3
3/6/14,65,42.5,22.33333333,0.17,1.566666667,0
3/7/14,66,42.33333333,22,0.17,1.566666667,1.2
3/8/14,67,43.33333333,23,0.155,1.483333333,6
3/9/14,68,40,23,0.145,1.85,0
3/10/14,69,40.83333333,21.5,0.126666667,1.583333333,0
3/11/14,70,42,20.85714286,0.108571429,1.357142857,1.6
3/12/14,71,44.14285714,20.85714286,0.125714286,1.585714286,2.4
3/13/14,72,42.42857143,19.14285714,0.127142857,1.6,0
3/14/14,73,42,17.42857143,0.127142857,1.6,0
3/15/14,74,41.28571429,16.28571429,0.117142857,1.428571429,0.5
3/17/14,76,43.83333333,16.16666667,0.053333333,0.75,0
3/18/14,77,43,15.66666667,0.053333333,0.75,1.4
3/19/14,78,41.83333333,14.66666667,0.043333333,0.716666667,0
3/20/14,79,41.66666667,15.66666667,0.015,0.316666667,0
3/21/14,80,41.83333333,16.5,0.015,0.316666667,0
3/22/14,81,41.16666667,16.5,0.015,0.316666667,0
3/23/14,82,41.33333333,17.83333333,0.01,0.233333333,3.5
3/24/14,83,40.85714286,17.42857143,0.05,0.7,0
3/25/14,84,40.85714286,17.85714286,0.05,0.7,0
3/26/14,85,40,18.42857143,0.041428571,0.5,0
3/27/14,86,43.42857143,20,0.041428571,0.5,8.1
3/28/14,87,44.14285714,21.42857143,0.127142857,1.657142857,4.6
3/29/14,88,43.14285714,20.57142857,0.198571429,2.314285714,0
3/30/14,89,42.28571429,18.71428571,0.198571429,2.314285714,0
3/31/14,90,44,20.85714286,0.157142857,1.814285714,0.1
4/1/14,91,44.57142857,21.57142857,0.161428571,1.828571429,2
4/2/14,92,44.14285714,22.14285714,0.178571429,2.114285714,0.5
4/3/14,93,41.85714286,22.14285714,0.198571429,2.185714286,5
4/5/14,95,42.16666667,23,0.105,1.266666667,0
4/6/14,96,42.5,22.83333333,0.105,1.266666667,0.5
4/7/14,97,41.5,22.33333333,0.108333333,1.35,2
4/8/14,98,40,23,0.125,1.666666667,0
4/9/14,99,40.16666667,23,0.105,1.333333333,0
4/10/14,100,42.33333333,23.83333333,0.081666667,1.25,0
4/11/14,101,46,25.5,0.025,0.416666667,0
4/12/14,102,47.85714286,26.14285714,0.021428571,0.357142857,0
4/13/14,103,50.71428571,28.42857143,0.021428571,0.357142857,0
4/14/14,104,52.71428571,29,0.021428571,0.285714286,4.5
4/15/14,105,52.42857143,26.57142857,0.071428571,0.642857143,0
4/16/14,106,51.42857143,25.42857143,0.071428571,0.642857143,0
4/17/14,107,51.14285714,25,0.071428571,0.642857143,0
4/18/14,108,49.28571429,24,0.071428571,0.642857143,0
4/19/14,109,48.71428571,24.28571429,0.071428571,0.642857143,0
4/20/14,110,49,24.71428571,0.071428571,0.642857143,0
4/21/14,111,48.85714286,25.14285714,0.068571429,0.642857143,0
4/23/14,113,54.83333333,30.66666667,0.028333333,0,0
4/24/14,114,56,32.66666667,0.033333333,0,0
4/25/14,115,57,31.66666667,0.033333333,0,0
4/26/14,116,57,31,0.033333333,0,0
4/27/14,117,57,30.83333333,0.033333333,0,2
4/28/14,118,57,29.5,0.053333333,0.333333333,0.5
